DateKey,Date,Day,DayName,DayOfWeekNumber,WeekOfYear,MonthNumber,MonthName,MonthShort,Quarter,Year,YearMonth,MonthYear,FinancialYear,FinancialQuarter,IsWeekend,Season,IsMonthEnd
20251006,2025-10-06,6,Monday,1,41,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251007,2025-10-07,7,Tuesday,2,41,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251008,2025-10-08,8,Wednesday,3,41,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251009,2025-10-09,9,Thursday,4,41,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251010,2025-10-10,10,Friday,5,41,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251011,2025-10-11,11,Saturday,6,41,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,Yes,Autumn,No
20251012,2025-10-12,12,Sunday,7,41,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,Yes,Autumn,No
20251013,2025-10-13,13,Monday,1,42,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251014,2025-10-14,14,Tuesday,2,42,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251015,2025-10-15,15,Wednesday,3,42,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251016,2025-10-16,16,Thursday,4,42,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251017,2025-10-17,17,Friday,5,42,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251018,2025-10-18,18,Saturday,6,42,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,Yes,Autumn,No
20251019,2025-10-19,19,Sunday,7,42,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,Yes,Autumn,No
20251020,2025-10-20,20,Monday,1,43,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251021,2025-10-21,21,Tuesday,2,43,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251022,2025-10-22,22,Wednesday,3,43,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251023,2025-10-23,23,Thursday,4,43,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251024,2025-10-24,24,Friday,5,43,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251025,2025-10-25,25,Saturday,6,43,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,Yes,Autumn,No
20251026,2025-10-26,26,Sunday,7,43,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,Yes,Autumn,No
20251027,2025-10-27,27,Monday,1,44,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251028,2025-10-28,28,Tuesday,2,44,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251029,2025-10-29,29,Wednesday,3,44,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251030,2025-10-30,30,Thursday,4,44,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,No
20251031,2025-10-31,31,Friday,5,44,10,October,Oct,Q4,2025,2025-10,Oct 2025,2025/26,FQ3,No,Autumn,Yes
20251101,2025-11-01,1,Saturday,6,44,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,Yes,Autumn,No
20251102,2025-11-02,2,Sunday,7,44,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,Yes,Autumn,No
20251103,2025-11-03,3,Monday,1,45,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251104,2025-11-04,4,Tuesday,2,45,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251105,2025-11-05,5,Wednesday,3,45,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251106,2025-11-06,6,Thursday,4,45,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251107,2025-11-07,7,Friday,5,45,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251108,2025-11-08,8,Saturday,6,45,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,Yes,Autumn,No
20251109,2025-11-09,9,Sunday,7,45,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,Yes,Autumn,No
20251110,2025-11-10,10,Monday,1,46,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251111,2025-11-11,11,Tuesday,2,46,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251112,2025-11-12,12,Wednesday,3,46,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251113,2025-11-13,13,Thursday,4,46,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251114,2025-11-14,14,Friday,5,46,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251115,2025-11-15,15,Saturday,6,46,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,Yes,Autumn,No
20251116,2025-11-16,16,Sunday,7,46,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,Yes,Autumn,No
20251117,2025-11-17,17,Monday,1,47,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251118,2025-11-18,18,Tuesday,2,47,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251119,2025-11-19,19,Wednesday,3,47,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251120,2025-11-20,20,Thursday,4,47,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251121,2025-11-21,21,Friday,5,47,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251122,2025-11-22,22,Saturday,6,47,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,Yes,Autumn,No
20251123,2025-11-23,23,Sunday,7,47,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,Yes,Autumn,No
20251124,2025-11-24,24,Monday,1,48,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251125,2025-11-25,25,Tuesday,2,48,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251126,2025-11-26,26,Wednesday,3,48,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251127,2025-11-27,27,Thursday,4,48,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251128,2025-11-28,28,Friday,5,48,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,No,Autumn,No
20251129,2025-11-29,29,Saturday,6,48,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,Yes,Autumn,No
20251130,2025-11-30,30,Sunday,7,48,11,November,Nov,Q4,2025,2025-11,Nov 2025,2025/26,FQ3,Yes,Autumn,Yes
20251201,2025-12-01,1,Monday,1,49,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251202,2025-12-02,2,Tuesday,2,49,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251203,2025-12-03,3,Wednesday,3,49,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251204,2025-12-04,4,Thursday,4,49,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251205,2025-12-05,5,Friday,5,49,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251206,2025-12-06,6,Saturday,6,49,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,Yes,Winter,No
20251207,2025-12-07,7,Sunday,7,49,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,Yes,Winter,No
20251208,2025-12-08,8,Monday,1,50,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251209,2025-12-09,9,Tuesday,2,50,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251210,2025-12-10,10,Wednesday,3,50,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251211,2025-12-11,11,Thursday,4,50,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251212,2025-12-12,12,Friday,5,50,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251213,2025-12-13,13,Saturday,6,50,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,Yes,Winter,No
20251214,2025-12-14,14,Sunday,7,50,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,Yes,Winter,No
20251215,2025-12-15,15,Monday,1,51,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251216,2025-12-16,16,Tuesday,2,51,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251217,2025-12-17,17,Wednesday,3,51,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251218,2025-12-18,18,Thursday,4,51,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251219,2025-12-19,19,Friday,5,51,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251220,2025-12-20,20,Saturday,6,51,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,Yes,Winter,No
20251221,2025-12-21,21,Sunday,7,51,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,Yes,Winter,No
20251222,2025-12-22,22,Monday,1,52,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251223,2025-12-23,23,Tuesday,2,52,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251224,2025-12-24,24,Wednesday,3,52,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251225,2025-12-25,25,Thursday,4,52,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251226,2025-12-26,26,Friday,5,52,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251227,2025-12-27,27,Saturday,6,52,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,Yes,Winter,No
20251228,2025-12-28,28,Sunday,7,52,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,Yes,Winter,No
20251229,2025-12-29,29,Monday,1,1,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251230,2025-12-30,30,Tuesday,2,1,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,No
20251231,2025-12-31,31,Wednesday,3,1,12,December,Dec,Q4,2025,2025-12,Dec 2025,2025/26,FQ3,No,Winter,Yes
20260101,2026-01-01,1,Thursday,4,1,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260102,2026-01-02,2,Friday,5,1,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260103,2026-01-03,3,Saturday,6,1,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,Yes,Winter,No
20260104,2026-01-04,4,Sunday,7,1,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,Yes,Winter,No
20260105,2026-01-05,5,Monday,1,2,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260106,2026-01-06,6,Tuesday,2,2,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260107,2026-01-07,7,Wednesday,3,2,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260108,2026-01-08,8,Thursday,4,2,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260109,2026-01-09,9,Friday,5,2,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260110,2026-01-10,10,Saturday,6,2,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,Yes,Winter,No
20260111,2026-01-11,11,Sunday,7,2,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,Yes,Winter,No
20260112,2026-01-12,12,Monday,1,3,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260113,2026-01-13,13,Tuesday,2,3,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260114,2026-01-14,14,Wednesday,3,3,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260115,2026-01-15,15,Thursday,4,3,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260116,2026-01-16,16,Friday,5,3,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260117,2026-01-17,17,Saturday,6,3,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,Yes,Winter,No
20260118,2026-01-18,18,Sunday,7,3,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,Yes,Winter,No
20260119,2026-01-19,19,Monday,1,4,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260120,2026-01-20,20,Tuesday,2,4,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260121,2026-01-21,21,Wednesday,3,4,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260122,2026-01-22,22,Thursday,4,4,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260123,2026-01-23,23,Friday,5,4,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260124,2026-01-24,24,Saturday,6,4,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,Yes,Winter,No
20260125,2026-01-25,25,Sunday,7,4,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,Yes,Winter,No
20260126,2026-01-26,26,Monday,1,5,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260127,2026-01-27,27,Tuesday,2,5,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260128,2026-01-28,28,Wednesday,3,5,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260129,2026-01-29,29,Thursday,4,5,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260130,2026-01-30,30,Friday,5,5,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,No,Winter,No
20260131,2026-01-31,31,Saturday,6,5,1,January,Jan,Q1,2026,2026-01,Jan 2026,2025/26,FQ4,Yes,Winter,Yes
20260201,2026-02-01,1,Sunday,7,5,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,Yes,Winter,No
20260202,2026-02-02,2,Monday,1,6,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260203,2026-02-03,3,Tuesday,2,6,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260204,2026-02-04,4,Wednesday,3,6,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260205,2026-02-05,5,Thursday,4,6,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260206,2026-02-06,6,Friday,5,6,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260207,2026-02-07,7,Saturday,6,6,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,Yes,Winter,No
20260208,2026-02-08,8,Sunday,7,6,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,Yes,Winter,No
20260209,2026-02-09,9,Monday,1,7,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260210,2026-02-10,10,Tuesday,2,7,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260211,2026-02-11,11,Wednesday,3,7,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260212,2026-02-12,12,Thursday,4,7,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260213,2026-02-13,13,Friday,5,7,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260214,2026-02-14,14,Saturday,6,7,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,Yes,Winter,No
20260215,2026-02-15,15,Sunday,7,7,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,Yes,Winter,No
20260216,2026-02-16,16,Monday,1,8,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260217,2026-02-17,17,Tuesday,2,8,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260218,2026-02-18,18,Wednesday,3,8,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260219,2026-02-19,19,Thursday,4,8,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260220,2026-02-20,20,Friday,5,8,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260221,2026-02-21,21,Saturday,6,8,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,Yes,Winter,No
20260222,2026-02-22,22,Sunday,7,8,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,Yes,Winter,No
20260223,2026-02-23,23,Monday,1,9,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260224,2026-02-24,24,Tuesday,2,9,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260225,2026-02-25,25,Wednesday,3,9,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260226,2026-02-26,26,Thursday,4,9,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260227,2026-02-27,27,Friday,5,9,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,No,Winter,No
20260228,2026-02-28,28,Saturday,6,9,2,February,Feb,Q1,2026,2026-02,Feb 2026,2025/26,FQ4,Yes,Winter,Yes
20260301,2026-03-01,1,Sunday,7,9,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,Yes,Spring,No
20260302,2026-03-02,2,Monday,1,10,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260303,2026-03-03,3,Tuesday,2,10,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260304,2026-03-04,4,Wednesday,3,10,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260305,2026-03-05,5,Thursday,4,10,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260306,2026-03-06,6,Friday,5,10,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260307,2026-03-07,7,Saturday,6,10,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,Yes,Spring,No
20260308,2026-03-08,8,Sunday,7,10,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,Yes,Spring,No
20260309,2026-03-09,9,Monday,1,11,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260310,2026-03-10,10,Tuesday,2,11,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260311,2026-03-11,11,Wednesday,3,11,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260312,2026-03-12,12,Thursday,4,11,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260313,2026-03-13,13,Friday,5,11,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260314,2026-03-14,14,Saturday,6,11,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,Yes,Spring,No
20260315,2026-03-15,15,Sunday,7,11,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,Yes,Spring,No
20260316,2026-03-16,16,Monday,1,12,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260317,2026-03-17,17,Tuesday,2,12,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260318,2026-03-18,18,Wednesday,3,12,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260319,2026-03-19,19,Thursday,4,12,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260320,2026-03-20,20,Friday,5,12,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260321,2026-03-21,21,Saturday,6,12,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,Yes,Spring,No
20260322,2026-03-22,22,Sunday,7,12,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,Yes,Spring,No
20260323,2026-03-23,23,Monday,1,13,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260324,2026-03-24,24,Tuesday,2,13,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260325,2026-03-25,25,Wednesday,3,13,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260326,2026-03-26,26,Thursday,4,13,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260327,2026-03-27,27,Friday,5,13,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260328,2026-03-28,28,Saturday,6,13,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,Yes,Spring,No
20260329,2026-03-29,29,Sunday,7,13,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,Yes,Spring,No
20260330,2026-03-30,30,Monday,1,14,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,No
20260331,2026-03-31,31,Tuesday,2,14,3,March,Mar,Q1,2026,2026-03,Mar 2026,2025/26,FQ4,No,Spring,Yes
20260401,2026-04-01,1,Wednesday,3,14,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260402,2026-04-02,2,Thursday,4,14,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260403,2026-04-03,3,Friday,5,14,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260404,2026-04-04,4,Saturday,6,14,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,Yes,Spring,No
20260405,2026-04-05,5,Sunday,7,14,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,Yes,Spring,No
20260406,2026-04-06,6,Monday,1,15,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260407,2026-04-07,7,Tuesday,2,15,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260408,2026-04-08,8,Wednesday,3,15,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260409,2026-04-09,9,Thursday,4,15,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260410,2026-04-10,10,Friday,5,15,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260411,2026-04-11,11,Saturday,6,15,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,Yes,Spring,No
20260412,2026-04-12,12,Sunday,7,15,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,Yes,Spring,No
20260413,2026-04-13,13,Monday,1,16,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260414,2026-04-14,14,Tuesday,2,16,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260415,2026-04-15,15,Wednesday,3,16,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260416,2026-04-16,16,Thursday,4,16,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260417,2026-04-17,17,Friday,5,16,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260418,2026-04-18,18,Saturday,6,16,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,Yes,Spring,No
20260419,2026-04-19,19,Sunday,7,16,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,Yes,Spring,No
20260420,2026-04-20,20,Monday,1,17,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260421,2026-04-21,21,Tuesday,2,17,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260422,2026-04-22,22,Wednesday,3,17,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260423,2026-04-23,23,Thursday,4,17,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260424,2026-04-24,24,Friday,5,17,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
20260425,2026-04-25,25,Saturday,6,17,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,Yes,Spring,No
20260426,2026-04-26,26,Sunday,7,17,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,Yes,Spring,No
20260427,2026-04-27,27,Monday,1,18,4,April,Apr,Q2,2026,2026-04,Apr 2026,2026/27,FQ1,No,Spring,No
